Iteration,SelectTime,Parallelism,BatchSize,ExecutionPlan
     2991,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2992,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2993,       34,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2994,       38,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2995,       41,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2996,       34,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2997,       36,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2998,       35,     forced,   244000,"Parallel HashAggregate Seq Scan"
     2999,       25,     forced,   244000,"Parallel HashAggregate Seq Scan"
     3000,       33,     forced,   244000,"Parallel HashAggregate Seq Scan"
     3001,       61,    default,   280000,"HashAggregate Seq Scan"
     3002,       60,    default,   280000,"HashAggregate Seq Scan"
     3003,       59,    default,   280000,"HashAggregate Seq Scan"
     3004,       59,    default,   280000,"HashAggregate Seq Scan"
     3005,       60,    default,   280000,"HashAggregate Seq Scan"
     3006,       60,    default,   280000,"HashAggregate Seq Scan"
     3007,       59,    default,   280000,"HashAggregate Seq Scan"
     3008,       59,    default,   280000,"HashAggregate Seq Scan"
     3009,       59,    default,   280000,"HashAggregate Seq Scan"
     3010,       60,    default,   280000,"HashAggregate Seq Scan"
     3011,       60,    default,   280000,"HashAggregate Seq Scan"
     3012,       61,    default,   280000,"HashAggregate Seq Scan"
     3013,       60,    default,   280000,"HashAggregate Seq Scan"
     3014,       60,    default,   280000,"HashAggregate Seq Scan"
     3015,       60,    default,   280000,"HashAggregate Seq Scan"
     3016,       60,    default,   280000,"HashAggregate Seq Scan"
     3017,       65,    default,   280000,"HashAggregate Seq Scan"
     3018,       59,    default,   280000,"HashAggregate Seq Scan"
     3019,       59,    default,   280000,"HashAggregate Seq Scan"
     3020,       60,    default,   280000,"HashAggregate Seq Scan"
     3021,       59,    default,   280000,"HashAggregate Seq Scan"
     3022,       65,    default,   280000,"HashAggregate Seq Scan"
     3023,       60,    default,   280000,"HashAggregate Seq Scan"
     3024,       60,    default,   280000,"HashAggregate Seq Scan"
     3025,       60,    default,   280000,"HashAggregate Seq Scan"
     3026,       60,    default,   280000,"HashAggregate Seq Scan"
     3027,       60,    default,   280000,"HashAggregate Seq Scan"
     3028,       60,    default,   280000,"HashAggregate Seq Scan"
     3029,       60,    default,   280000,"HashAggregate Seq Scan"
     3030,       59,    default,   280000,"HashAggregate Seq Scan"
     3031,       59,    default,   280000,"HashAggregate Seq Scan"
     3032,       59,    default,   280000,"HashAggregate Seq Scan"
     3033,       60,    default,   280000,"HashAggregate Seq Scan"
     3034,       60,    default,   280000,"HashAggregate Seq Scan"
     3035,       60,    default,   280000,"HashAggregate Seq Scan"
     3036,       59,    default,   280000,"HashAggregate Seq Scan"
     3037,       59,    default,   280000,"HashAggregate Seq Scan"
     3038,       60,    default,   280000,"HashAggregate Seq Scan"
     3039,       60,    default,   280000,"HashAggregate Seq Scan"
     3040,       59,    default,   280000,"HashAggregate Seq Scan"
     3041,       60,    default,   280000,"HashAggregate Seq Scan"
     3042,       60,    default,   280000,"HashAggregate Seq Scan"
     3043,       60,    default,   280000,"HashAggregate Seq Scan"
     3044,       60,    default,   280000,"HashAggregate Seq Scan"
     3045,       59,    default,   280000,"HashAggregate Seq Scan"
     3046,       59,    default,   280000,"HashAggregate Seq Scan"
     3047,       60,    default,   280000,"HashAggregate Seq Scan"
     3048,       60,    default,   280000,"HashAggregate Seq Scan"
     3049,       60,    default,   280000,"HashAggregate Seq Scan"
     3050,       60,    default,   280000,"HashAggregate Seq Scan"
     3051,       38,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3052,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3053,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3054,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3055,       38,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3056,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3057,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3058,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3059,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3060,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3061,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3062,       36,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3063,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3064,       38,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3065,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3066,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3067,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3068,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3069,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3070,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3071,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3072,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3073,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3074,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3075,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3076,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3077,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3078,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3079,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3080,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3081,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3082,       49,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3083,       42,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3084,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3085,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3086,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3087,       46,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3088,       38,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3089,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3090,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3091,       47,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3092,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3093,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3094,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3095,       46,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3096,       40,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3097,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3098,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3099,       41,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3100,       48,     forced,   280000,"Parallel HashAggregate Seq Scan"
     3101,       69,    default,   316000,"HashAggregate Seq Scan"
     3102,       67,    default,   316000,"HashAggregate Seq Scan"
     3103,       67,    default,   316000,"HashAggregate Seq Scan"
     3104,       67,    default,   316000,"HashAggregate Seq Scan"
     3105,       68,    default,   316000,"HashAggregate Seq Scan"
     3106,       68,    default,   316000,"HashAggregate Seq Scan"
     3107,       68,    default,   316000,"HashAggregate Seq Scan"
     3108,       67,    default,   316000,"HashAggregate Seq Scan"
     3109,       67,    default,   316000,"HashAggregate Seq Scan"
     3110,       67,    default,   316000,"HashAggregate Seq Scan"
     3111,       67,    default,   316000,"HashAggregate Seq Scan"
     3112,       68,    default,   316000,"HashAggregate Seq Scan"
     3113,       76,    default,   316000,"HashAggregate Seq Scan"
     3114,       68,    default,   316000,"HashAggregate Seq Scan"
     3115,       68,    default,   316000,"HashAggregate Seq Scan"
     3116,       68,    default,   316000,"HashAggregate Seq Scan"
     3117,       68,    default,   316000,"HashAggregate Seq Scan"
     3118,       68,    default,   316000,"HashAggregate Seq Scan"
     3119,       68,    default,   316000,"HashAggregate Seq Scan"
     3120,       68,    default,   316000,"HashAggregate Seq Scan"
     3121,       67,    default,   316000,"HashAggregate Seq Scan"
     3122,       67,    default,   316000,"HashAggregate Seq Scan"
     3123,       68,    default,   316000,"HashAggregate Seq Scan"
     3124,       67,    default,   316000,"HashAggregate Seq Scan"
     3125,       67,    default,   316000,"HashAggregate Seq Scan"
     3126,       67,    default,   316000,"HashAggregate Seq Scan"
     3127,       68,    default,   316000,"HashAggregate Seq Scan"
     3128,       67,    default,   316000,"HashAggregate Seq Scan"
     3129,       68,    default,   316000,"HashAggregate Seq Scan"
     3130,       67,    default,   316000,"HashAggregate Seq Scan"
     3131,       67,    default,   316000,"HashAggregate Seq Scan"
     3132,       68,    default,   316000,"HashAggregate Seq Scan"
     3133,       67,    default,   316000,"HashAggregate Seq Scan"
     3134,       68,    default,   316000,"HashAggregate Seq Scan"
     3135,       67,    default,   316000,"HashAggregate Seq Scan"
     3136,       67,    default,   316000,"HashAggregate Seq Scan"
     3137,       67,    default,   316000,"HashAggregate Seq Scan"
     3138,       68,    default,   316000,"HashAggregate Seq Scan"
     3139,       68,    default,   316000,"HashAggregate Seq Scan"
     3140,       67,    default,   316000,"HashAggregate Seq Scan"
     3141,       67,    default,   316000,"HashAggregate Seq Scan"
     3142,       67,    default,   316000,"HashAggregate Seq Scan"
     3143,       68,    default,   316000,"HashAggregate Seq Scan"
     3144,       68,    default,   316000,"HashAggregate Seq Scan"
     3145,       67,    default,   316000,"HashAggregate Seq Scan"
     3146,       69,    default,   316000,"HashAggregate Seq Scan"
     3147,       67,    default,   316000,"HashAggregate Seq Scan"
     3148,       67,    default,   316000,"HashAggregate Seq Scan"
     3149,       68,    default,   316000,"HashAggregate Seq Scan"
     3150,       67,    default,   316000,"HashAggregate Seq Scan"
     3151,       45,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3152,       45,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3153,       45,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3154,       52,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3155,       45,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3156,       44,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3157,       49,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3158,       37,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3159,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3160,       34,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3161,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3162,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3163,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3164,       43,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3165,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3166,       44,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3167,       52,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3168,       54,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3169,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3170,       54,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3171,       40,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3172,       43,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3173,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3174,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3175,       47,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3176,       54,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3177,       42,     forced,   316000,"Parallel HashAggregate Seq Scan"
     3178,       43,     forced,   316000,"Parallel HashAggregate Seq Scan"
