Iteration,SelectTime,Index,BatchSize,ExecutionPlan
     4411,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4412,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4413,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4414,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4415,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4416,       54,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4417,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4418,       54,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4419,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4420,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4421,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4422,       55,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4423,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4424,       86,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4425,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4426,       55,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4427,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4428,       55,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4429,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4430,       54,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4431,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4432,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4433,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4434,       56,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4435,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4436,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4437,       55,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4438,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4439,       54,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4440,       59,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4441,       55,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4442,       59,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4443,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4444,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4445,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4446,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4447,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4448,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4449,       52,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4450,       53,resource_billing-date,   244000,"HashAggregate Seq Scan"
     4451,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4452,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4453,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4454,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4455,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4456,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4457,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4458,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4459,       55,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4460,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4461,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4462,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4463,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4464,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4465,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4466,       55,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4467,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4468,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4469,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4470,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4471,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4472,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4473,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4474,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4475,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4476,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4477,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4478,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4479,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4480,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4481,       55,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4482,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4483,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4484,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4485,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4486,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4487,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4488,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4489,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4490,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4491,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4492,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4493,       55,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4494,       51,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4495,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4496,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4497,       52,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4498,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4499,       53,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4500,       54,resource_billing-date_cost,   244000,"HashAggregate Seq Scan"
     4501,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4502,       62,   no_index,   280000,"HashAggregate Seq Scan"
     4503,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4504,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4505,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4506,       99,   no_index,   280000,"HashAggregate Seq Scan"
     4507,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4508,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4509,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4510,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4511,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4512,       59,   no_index,   280000,"HashAggregate Seq Scan"
     4513,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4514,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4515,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4516,       59,   no_index,   280000,"HashAggregate Seq Scan"
     4517,       64,   no_index,   280000,"HashAggregate Seq Scan"
     4518,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4519,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4520,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4521,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4522,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4523,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4524,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4525,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4526,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4527,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4528,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4529,       62,   no_index,   280000,"HashAggregate Seq Scan"
     4530,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4531,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4532,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4533,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4534,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4535,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4536,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4537,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4538,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4539,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4540,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4541,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4542,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4543,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4544,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4545,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4546,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4547,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4548,       61,   no_index,   280000,"HashAggregate Seq Scan"
     4549,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4550,       60,   no_index,   280000,"HashAggregate Seq Scan"
     4551,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4552,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4553,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4554,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4555,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4556,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4557,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4558,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4559,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4560,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4561,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4562,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4563,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4564,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4565,       64,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4566,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4567,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4568,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4569,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4570,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4571,       63,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4572,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4573,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4574,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4575,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4576,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4577,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4578,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4579,       63,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4580,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4581,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4582,       59,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4583,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4584,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4585,       65,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4586,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4587,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4588,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4589,       61,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4590,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4591,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4592,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4593,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4594,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4595,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4596,       63,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4597,       60,resource_billing-date,   280000,"HashAggregate Seq Scan"
     4598,       62,resource_billing-date,   280000,"HashAggregate Seq Scan"
