Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
     7949,       660,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7950,       651,  1000000,resource_billing-date_cost,          9640,"Parallel HashAggregate Seq Scan"
     7951,       656,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7952,       664,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7953,       670,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7954,       653,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7955,       656,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7956,       661,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7957,       670,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7958,       651,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7959,       650,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7960,       651,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7961,       671,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7962,       655,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7963,       659,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7964,       672,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7965,       657,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7966,       659,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7967,       649,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7968,       645,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7969,       687,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7970,       662,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7971,       682,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7972,       655,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7973,       655,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7974,       659,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7975,       650,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7976,       664,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7977,       662,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7978,       693,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7979,       675,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7980,       655,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7981,       652,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7982,       648,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7983,       657,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7984,       650,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7985,       661,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7986,       646,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7987,       663,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7988,       658,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7989,       670,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7990,       675,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7991,       689,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7992,       671,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7993,       677,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7994,       672,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7995,       691,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7996,       679,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7997,       671,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7998,       673,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     7999,       657,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     8000,       672,  1000000,   no_index,         10000,"Parallel HashAggregate Seq Scan"
     8001,       664,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8002,       658,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8003,       665,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8004,       663,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8005,       657,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8006,       658,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8007,       675,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8008,       671,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8009,       678,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8010,       701,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8011,       678,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8012,       664,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8013,       659,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8014,       654,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8015,       679,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8016,       674,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8017,       675,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8018,       675,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8019,       683,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8020,       692,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8021,       668,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8022,       661,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8023,       661,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8024,       679,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8025,       676,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8026,       674,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8027,       660,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8028,       676,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8029,       678,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8030,       670,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8031,       642,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8032,       675,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8033,       676,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8034,       673,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8035,       669,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8036,       664,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8037,       669,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8038,       660,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8039,       658,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8040,       664,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8041,       666,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8042,       673,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8043,       681,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8044,       675,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8045,       668,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8046,       678,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8047,       679,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8048,       697,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8049,       671,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8050,       674,  1000000,resource_billing-date,         10000,"Parallel HashAggregate Seq Scan"
     8051,       676,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8052,       684,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8053,       651,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8054,       651,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8055,       658,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8056,       668,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8057,       675,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8058,       668,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8059,       682,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8060,       656,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8061,       652,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8062,       677,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8063,       673,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8064,       677,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8065,       671,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8066,       675,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8067,       688,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8068,       655,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8069,       670,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8070,       674,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8071,       652,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8072,       658,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8073,       659,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
     8074,       679,  1000000,resource_billing-date_cost,         10000,"Parallel HashAggregate Seq Scan"
