Iteration,SelectTime,HashAgg,BatchSize,ExecutionPlan
     4789,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4790,       349,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4791,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4792,       371,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4793,       353,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4794,       354,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4795,       373,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4796,       345,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4797,       377,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4798,       361,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4799,       360,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4800,       353,        off,   892000,"Parallel GroupAggregate Seq Scan"
     4801,        90,         on,   928000,"Parallel HashAggregate Seq Scan"
     4802,        78,         on,   928000,"Parallel HashAggregate Seq Scan"
     4803,        85,         on,   928000,"Parallel HashAggregate Seq Scan"
     4804,        86,         on,   928000,"Parallel HashAggregate Seq Scan"
     4805,        91,         on,   928000,"Parallel HashAggregate Seq Scan"
     4806,        89,         on,   928000,"Parallel HashAggregate Seq Scan"
     4807,        91,         on,   928000,"Parallel HashAggregate Seq Scan"
     4808,        90,         on,   928000,"Parallel HashAggregate Seq Scan"
     4809,        86,         on,   928000,"Parallel HashAggregate Seq Scan"
     4810,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4811,        97,         on,   928000,"Parallel HashAggregate Seq Scan"
     4812,        97,         on,   928000,"Parallel HashAggregate Seq Scan"
     4813,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4814,        79,         on,   928000,"Parallel HashAggregate Seq Scan"
     4815,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4816,        98,         on,   928000,"Parallel HashAggregate Seq Scan"
     4817,        90,         on,   928000,"Parallel HashAggregate Seq Scan"
     4818,        90,         on,   928000,"Parallel HashAggregate Seq Scan"
     4819,        94,         on,   928000,"Parallel HashAggregate Seq Scan"
     4820,        94,         on,   928000,"Parallel HashAggregate Seq Scan"
     4821,        76,         on,   928000,"Parallel HashAggregate Seq Scan"
     4822,        94,         on,   928000,"Parallel HashAggregate Seq Scan"
     4823,        87,         on,   928000,"Parallel HashAggregate Seq Scan"
     4824,        87,         on,   928000,"Parallel HashAggregate Seq Scan"
     4825,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4826,        85,         on,   928000,"Parallel HashAggregate Seq Scan"
     4827,        94,         on,   928000,"Parallel HashAggregate Seq Scan"
     4828,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4829,        92,         on,   928000,"Parallel HashAggregate Seq Scan"
     4830,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4831,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4832,       107,         on,   928000,"Parallel HashAggregate Seq Scan"
     4833,        98,         on,   928000,"Parallel HashAggregate Seq Scan"
     4834,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4835,        84,         on,   928000,"Parallel HashAggregate Seq Scan"
     4836,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4837,        97,         on,   928000,"Parallel HashAggregate Seq Scan"
     4838,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4839,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4840,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4841,        85,         on,   928000,"Parallel HashAggregate Seq Scan"
     4842,        91,         on,   928000,"Parallel HashAggregate Seq Scan"
     4843,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4844,        86,         on,   928000,"Parallel HashAggregate Seq Scan"
     4845,        97,         on,   928000,"Parallel HashAggregate Seq Scan"
     4846,        95,         on,   928000,"Parallel HashAggregate Seq Scan"
     4847,        85,         on,   928000,"Parallel HashAggregate Seq Scan"
     4848,        96,         on,   928000,"Parallel HashAggregate Seq Scan"
     4849,        86,         on,   928000,"Parallel HashAggregate Seq Scan"
     4850,        88,         on,   928000,"Parallel HashAggregate Seq Scan"
     4851,       386,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4852,       379,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4853,       378,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4854,       402,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4855,       363,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4856,       364,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4857,       363,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4858,       364,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4859,       374,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4860,       368,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4861,       382,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4862,       370,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4863,       388,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4864,       388,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4865,       370,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4866,       375,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4867,       367,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4868,       376,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4869,       366,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4870,       379,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4871,       376,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4872,       385,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4873,       373,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4874,       383,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4875,       376,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4876,       391,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4877,       370,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4878,       363,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4879,       365,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4880,       402,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4881,       382,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4882,       392,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4883,       377,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4884,       369,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4885,       377,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4886,       370,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4887,       377,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4888,       373,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4889,       372,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4890,       378,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4891,       376,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4892,       359,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4893,       384,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4894,       380,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4895,       394,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4896,       368,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4897,       354,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4898,       386,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4899,       385,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4900,       380,        off,   928000,"Parallel GroupAggregate Seq Scan"
     4901,       143,         on,   964000,"Parallel HashAggregate Seq Scan"
     4902,       101,         on,   964000,"Parallel HashAggregate Seq Scan"
     4903,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4904,        89,         on,   964000,"Parallel HashAggregate Seq Scan"
     4905,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4906,       102,         on,   964000,"Parallel HashAggregate Seq Scan"
     4907,        97,         on,   964000,"Parallel HashAggregate Seq Scan"
     4908,        97,         on,   964000,"Parallel HashAggregate Seq Scan"
     4909,        97,         on,   964000,"Parallel HashAggregate Seq Scan"
     4910,       101,         on,   964000,"Parallel HashAggregate Seq Scan"
     4911,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4912,        92,         on,   964000,"Parallel HashAggregate Seq Scan"
     4913,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4914,        78,         on,   964000,"Parallel HashAggregate Seq Scan"
     4915,        94,         on,   964000,"Parallel HashAggregate Seq Scan"
     4916,       102,         on,   964000,"Parallel HashAggregate Seq Scan"
     4917,        88,         on,   964000,"Parallel HashAggregate Seq Scan"
     4918,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4919,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4920,       100,         on,   964000,"Parallel HashAggregate Seq Scan"
     4921,        88,         on,   964000,"Parallel HashAggregate Seq Scan"
     4922,        95,         on,   964000,"Parallel HashAggregate Seq Scan"
     4923,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4924,        96,         on,   964000,"Parallel HashAggregate Seq Scan"
     4925,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4926,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4927,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4928,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4929,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4930,        87,         on,   964000,"Parallel HashAggregate Seq Scan"
     4931,        94,         on,   964000,"Parallel HashAggregate Seq Scan"
     4932,        84,         on,   964000,"Parallel HashAggregate Seq Scan"
     4933,        95,         on,   964000,"Parallel HashAggregate Seq Scan"
     4934,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4935,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4936,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4937,        91,         on,   964000,"Parallel HashAggregate Seq Scan"
     4938,       100,         on,   964000,"Parallel HashAggregate Seq Scan"
     4939,        88,         on,   964000,"Parallel HashAggregate Seq Scan"
     4940,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4941,        95,         on,   964000,"Parallel HashAggregate Seq Scan"
     4942,       100,         on,   964000,"Parallel HashAggregate Seq Scan"
     4943,        89,         on,   964000,"Parallel HashAggregate Seq Scan"
     4944,        96,         on,   964000,"Parallel HashAggregate Seq Scan"
     4945,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4946,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4947,       101,         on,   964000,"Parallel HashAggregate Seq Scan"
     4948,        90,         on,   964000,"Parallel HashAggregate Seq Scan"
     4949,        99,         on,   964000,"Parallel HashAggregate Seq Scan"
     4950,        98,         on,   964000,"Parallel HashAggregate Seq Scan"
     4951,       395,        off,   964000,"Parallel GroupAggregate Seq Scan"
     4952,       389,        off,   964000,"Parallel GroupAggregate Seq Scan"
     4953,       389,        off,   964000,"Parallel GroupAggregate Seq Scan"
